sp1,sp2,sv,dp1,dp1a,dp1_10,dp1_10a,dp1_50,dp1_50a,dp2,dp2a,dp2_10,dp2_10a,dp2_50,dp2_50a,dp1p2
6409.0,9191.0,0.0,0.0,0.0,-2.0,2.0,-5.0,5.0,0.0,0.0,0.0,0.0,-2.0,2.0,2782.0
6410.0,9192.0,0.0,1.0,1.0,1.0,1.0,-4.0,4.0,1.0,1.0,0.0,0.0,-1.0,1.0,2782.0
6409.0,9192.0,0.0,-1.0,1.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,-1.0,1.0,2783.0
6408.0,9192.0,0.0,-1.0,1.0,-3.0,3.0,-5.0,5.0,0.0,0.0,0.0,0.0,-2.0,2.0,2784.0
6411.0,9191.0,0.0,3.0,3.0,2.0,2.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-2.0,2.0,2780.0
6411.0,9191.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-2.0,2.0,-1.0,1.0,2780.0
6411.0,9192.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2781.0
6412.0,9193.0,0.0,1.0,1.0,3.0,3.0,-1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2781.0
6411.0,9191.0,0.0,-1.0,1.0,2.0,2.0,0.0,0.0,-2.0,2.0,0.0,0.0,-2.0,2.0,2780.0
6410.0,9190.0,0.0,-1.0,1.0,1.0,1.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,-4.0,4.0,2780.0
6411.0,9190.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-2.0,2.0,-2.0,2.0,2779.0
6411.0,9190.0,0.0,0.0,0.0,2.0,2.0,-1.0,1.0,0.0,0.0,-2.0,2.0,-4.0,4.0,2779.0
6409.0,9191.0,0.0,-2.0,2.0,1.0,1.0,-3.0,3.0,1.0,1.0,-1.0,1.0,-3.0,3.0,2782.0
6411.0,9191.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,2780.0
6411.0,9190.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,-3.0,3.0,2779.0
6410.0,9192.0,0.0,-1.0,1.0,-1.0,1.0,-3.0,3.0,2.0,2.0,0.0,0.0,-1.0,1.0,2782.0
6411.0,9190.0,0.0,1.0,1.0,-1.0,1.0,-2.0,2.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,2779.0
6411.0,9190.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2779.0
6410.0,9190.0,0.0,-1.0,1.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,-2.0,2.0,2780.0
6411.0,9189.0,0.0,1.0,1.0,0.0,0.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,2778.0
6410.0,9192.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,3.0,3.0,2.0,2.0,-1.0,1.0,2782.0
6410.0,9191.0,0.0,0.0,0.0,1.0,1.0,-2.0,2.0,-1.0,1.0,0.0,0.0,-2.0,2.0,2781.0
6409.0,9191.0,0.0,-1.0,1.0,-2.0,2.0,-4.0,4.0,0.0,0.0,0.0,0.0,-2.0,2.0,2782.0
6409.0,9191.0,0.0,0.0,0.0,-2.0,2.0,-3.0,3.0,0.0,0.0,1.0,1.0,-2.0,2.0,2782.0
6408.0,9191.0,0.0,-1.0,1.0,-2.0,2.0,-4.0,4.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2783.0
6410.0,9191.0,0.0,2.0,2.0,-1.0,1.0,-2.0,2.0,0.0,0.0,1.0,1.0,-2.0,2.0,2781.0
6409.0,9190.0,0.0,-1.0,1.0,-2.0,2.0,-4.0,4.0,-1.0,1.0,0.0,0.0,-3.0,3.0,2781.0
6409.0,9191.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-2.0,2.0,2782.0
6410.0,9191.0,0.0,1.0,1.0,-1.0,1.0,-2.0,2.0,0.0,0.0,2.0,2.0,-1.0,1.0,2781.0
6410.0,9191.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,2781.0
6409.0,9190.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,2781.0
6410.0,9191.0,0.0,1.0,1.0,1.0,1.0,-2.0,2.0,1.0,1.0,0.0,0.0,-1.0,1.0,2781.0
6411.0,9190.0,0.0,1.0,1.0,2.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,2779.0
6410.0,9191.0,0.0,-1.0,1.0,2.0,2.0,-2.0,2.0,1.0,1.0,0.0,0.0,-2.0,2.0,2781.0
6411.0,9192.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2781.0
6411.0,9192.0,0.0,0.0,0.0,2.0,2.0,-1.0,1.0,0.0,0.0,2.0,2.0,-1.0,1.0,2781.0
6408.0,9191.0,0.0,-3.0,3.0,-1.0,1.0,-4.0,4.0,-1.0,1.0,0.0,0.0,-2.0,2.0,2783.0
6411.0,9190.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,2779.0
6408.0,9189.0,0.0,-3.0,3.0,-2.0,2.0,-4.0,4.0,-1.0,1.0,-2.0,2.0,-2.0,2.0,2781.0
6407.0,9190.0,0.0,-1.0,1.0,-2.0,2.0,-4.0,4.0,1.0,1.0,0.0,0.0,-2.0,2.0,2783.0
6409.0,9190.0,0.0,2.0,2.0,-1.0,1.0,-2.0,2.0,0.0,0.0,-1.0,1.0,-1.0,1.0,2781.0
6409.0,9190.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,2781.0
6409.0,9190.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2781.0
6408.0,9190.0,0.0,-1.0,1.0,-3.0,3.0,-3.0,3.0,0.0,0.0,-2.0,2.0,-2.0,2.0,2782.0
6408.0,9191.0,0.0,0.0,0.0,-3.0,3.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-2.0,2.0,2783.0
6408.0,9191.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,-2.0,2.0,2783.0
6409.0,9191.0,0.0,1.0,1.0,-2.0,2.0,-2.0,2.0,0.0,0.0,1.0,1.0,-1.0,1.0,2782.0
6409.0,9191.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2782.0
6410.0,9192.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2782.0
6410.0,9191.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,2781.0
6410.0,9190.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-2.0,2.0,2780.0
6408.0,9192.0,0.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2784.0
6407.0,9191.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2784.0
6407.0,9191.0,0.0,0.0,0.0,-1.0,1.0,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2784.0
6409.0,9190.0,0.0,2.0,2.0,1.0,1.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,2781.0
6409.0,9189.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-1.0,1.0,-2.0,2.0,-3.0,3.0,2780.0
6408.0,9190.0,0.0,-1.0,1.0,-1.0,1.0,-4.0,4.0,1.0,1.0,-1.0,1.0,-3.0,3.0,2782.0
6408.0,9190.0,0.0,0.0,0.0,-2.0,2.0,-3.0,3.0,0.0,0.0,-2.0,2.0,-1.0,1.0,2782.0
6408.0,9190.0,0.0,0.0,0.0,-2.0,2.0,-2.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,2782.0
6408.0,9190.0,0.0,0.0,0.0,-2.0,2.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.0
6408.0,9190.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,-2.0,2.0,0.0,0.0,2782.0
6409.0,9190.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,2781.0
6408.0,9190.0,0.0,-1.0,1.0,1.0,1.0,-3.0,3.0,0.0,0.0,-1.0,1.0,-1.0,1.0,2782.0
6410.0,9190.0,0.0,2.0,2.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2780.0
6409.0,9190.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,-2.0,2.0,2781.0
6409.0,9190.0,0.0,0.0,0.0,1.0,1.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2781.0
6408.0,9190.0,0.0,-1.0,1.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.0
6409.0,9189.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,2780.0
6409.0,9189.0,0.0,0.0,0.0,1.0,1.0,-2.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,2780.0
6408.0,9191.0,0.0,-1.0,1.0,0.0,0.0,-2.0,2.0,2.0,2.0,1.0,1.0,-1.0,1.0,2783.0
6410.0,9188.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,-3.0,3.0,-2.0,2.0,-3.0,3.0,2778.0
6410.0,9188.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,-2.0,2.0,-3.0,3.0,2778.0
6408.0,9189.0,0.0,-2.0,2.0,-2.0,2.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-2.0,2.0,2781.0
6410.0,9190.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,-1.0,1.0,2780.0
6408.0,9190.0,0.0,-2.0,2.0,-1.0,1.0,-2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,2782.0
6409.0,9191.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2782.0
6407.0,9189.0,0.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,0.0,0.0,-2.0,2.0,2782.0
6407.0,9189.0,0.0,0.0,0.0,-2.0,2.0,-3.0,3.0,0.0,0.0,0.0,0.0,-2.0,2.0,2782.0
6407.0,9189.0,0.0,0.0,0.0,-1.0,1.0,-3.0,3.0,0.0,0.0,-2.0,2.0,-2.0,2.0,2782.0
6410.0,9190.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2780.0
6408.0,9189.0,0.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-1.0,1.0,1.0,1.0,-2.0,2.0,2781.0
6408.0,9188.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,2780.0
6408.0,9190.0,0.0,0.0,0.0,-2.0,2.0,-2.0,2.0,2.0,2.0,0.0,0.0,-1.0,1.0,2782.0
6408.0,9190.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,-2.0,2.0,2782.0
6407.0,9189.0,0.0,-1.0,1.0,-2.0,2.0,-4.0,4.0,-1.0,1.0,-2.0,2.0,-3.0,3.0,2782.0
6407.0,9189.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-2.0,2.0,2782.0
6409.0,9189.0,0.0,2.0,2.0,2.0,2.0,-2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,2780.0
6409.0,9190.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2781.0
6407.0,9192.0,0.0,-2.0,2.0,-3.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2785.0
6407.0,9192.0,0.0,0.0,0.0,-1.0,1.0,-2.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,2785.0
6408.0,9190.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2.0,2.0,0.0,0.0,2782.0
6408.0,9189.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,2781.0
6408.0,9188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-2.0,2.0,-2.0,2.0,2780.0
6408.0,9188.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-3.0,3.0,2780.0
6408.0,9190.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,-1.0,1.0,2782.0
6408.0,9190.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,2782.0
6408.0,9189.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,2781.0
6407.0,9189.0,0.0,-1.0,1.0,0.0,0.0,-3.0,3.0,0.0,0.0,-3.0,3.0,-3.0,3.0,2782.0
6407.0,9189.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,-3.0,3.0,-2.0,2.0,2782.0
6407.0,9191.0,0.0,0.0,0.0,-1.0,1.0,-3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2784.0
6408.0,9190.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,-2.0,2.0,2782.0
6408.0,9190.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,-1.0,1.0,2782.0
6408.0,9189.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,-2.0,2.0,2781.0
6409.0,9188.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,-2.0,2.0,-2.0,2.0,2779.0
6407.0,9188.0,0.0,-2.0,2.0,-1.0,1.0,-2.0,2.0,0.0,0.0,-2.0,2.0,-1.0,1.0,2781.0
6407.0,9189.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,2782.0
6408.0,9188.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,2780.0
6408.0,9188.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2780.0
6409.0,9189.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,-2.0,2.0,-1.0,1.0,2780.0
6407.0,9190.0,0.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2783.0
6408.0,9190.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.0
6406.0,9188.0,0.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-1.0,1.0,-2.0,2.0,2782.0
6408.0,9188.0,0.0,2.0,2.0,-1.0,1.0,-2.0,2.0,0.0,0.0,0.0,0.0,-2.0,2.0,2780.0
6408.0,9188.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-2.0,2.0,2780.0
6407.0,9188.0,0.0,-1.0,1.0,0.0,0.0,-2.0,2.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2781.0
6409.0,9188.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,2.0,2779.0
6408.0,9188.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,2780.0
6408.0,9189.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2781.0
6408.0,9190.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,2782.0
6408.0,9190.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2782.0
6407.0,9189.0,0.0,-1.0,1.0,1.0,1.0,-3.0,3.0,-1.0,1.0,1.0,1.0,1.0,1.0,2782.0
6408.0,9189.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2781.0
6408.0,9189.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,1.0,1.0,-1.0,1.0,2781.0
6407.0,9190.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2783.0
6407.0,9188.0,0.0,0.0,0.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,0.0,0.0,-3.0,3.0,2781.0
6407.0,9188.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2781.0
6407.0,9188.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,2781.0
6408.0,9186.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-2.0,2.0,-4.0,4.0,-3.0,3.0,2778.0
6406.0,9188.0,0.0,-2.0,2.0,-2.0,2.0,-4.0,4.0,2.0,2.0,-2.0,2.0,-2.0,2.0,2782.0
6407.0,9189.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2782.0
6407.0,9191.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2784.0
6407.0,9191.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2784.0
6407.0,9188.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-3.0,3.0,-2.0,2.0,-2.0,2.0,2781.0
6407.0,9188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2781.0
6407.0,9188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2781.0
6406.0,9188.0,0.0,-1.0,1.0,-1.0,1.0,-3.0,3.0,0.0,0.0,0.0,0.0,-1.0,1.0,2782.0
6407.0,9189.0,0.0,1.0,1.0,-1.0,1.0,-2.0,2.0,1.0,1.0,3.0,3.0,-1.0,1.0,2782.0
6407.0,9189.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,3.0,2782.0
6407.0,9189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,2782.0
6408.0,9190.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,2782.0
6408.0,9187.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-3.0,3.0,-4.0,4.0,-2.0,2.0,2779.0
6407.0,9190.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2783.0
6406.0,9188.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-2.0,2.0,0.0,0.0,0.0,0.0,2782.0
6406.0,9188.0,0.0,0.0,0.0,-1.0,1.0,-2.0,2.0,0.0,0.0,0.0,0.0,-2.0,2.0,2782.0
6407.0,9187.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-3.0,3.0,2780.0
6408.0,9188.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,1.0,2780.0
6407.0,9188.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,2781.0
6407.0,9190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2783.0
6408.0,9187.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-3.0,3.0,-3.0,3.0,-4.0,4.0,2779.0
6408.0,9187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,2779.0
6407.0,9189.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,2.0,2.0,-1.0,1.0,-1.0,1.0,2782.0
6407.0,9187.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,-2.0,2.0,-1.0,1.0,-2.0,2.0,2780.0
6406.0,9187.0,0.0,-1.0,1.0,0.0,0.0,-3.0,3.0,0.0,0.0,-1.0,1.0,-1.0,1.0,2781.0
6407.0,9187.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2780.0
6407.0,9188.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,2781.0
6407.0,9188.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2781.0
6408.0,9189.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,2781.0
6406.0,9188.0,0.0,-2.0,2.0,-2.0,2.0,-3.0,3.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2782.0
6407.0,9190.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,2783.0
6406.0,9188.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-2.0,2.0,-1.0,1.0,-2.0,2.0,2782.0
6407.0,9188.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2781.0
6407.0,9188.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2781.0
6408.0,9188.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2780.0
6407.0,9187.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,2780.0
6406.0,9186.0,0.0,-1.0,1.0,-1.0,1.0,-3.0,3.0,-1.0,1.0,-2.0,2.0,-2.0,2.0,2780.0
6406.0,9187.0,0.0,0.0,0.0,-2.0,2.0,-2.0,2.0,1.0,1.0,-2.0,2.0,-1.0,1.0,2781.0
6408.0,9188.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,2780.0
6408.0,9188.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,2.0,2780.0
6408.0,9188.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,2780.0
6410.0,9189.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2779.0
6408.0,9187.0,0.0,-2.0,2.0,1.0,1.0,0.0,0.0,-2.0,2.0,-1.0,1.0,-2.0,2.0,2779.0
6407.0,9187.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2780.0
6408.0,9185.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,2.0,-2.0,2.0,-5.0,5.0,2777.0
6408.0,9185.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,-1.0,1.0,-3.0,3.0,2777.0
6406.0,9189.0,0.0,-2.0,2.0,0.0,0.0,-1.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,2783.0
6408.0,9189.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2781.0
6408.0,9187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-1.0,1.0,1.0,1.0,2779.0
6406.0,9190.0,0.0,-2.0,2.0,-2.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,2784.0
6406.0,9187.0,0.0,0.0,0.0,-4.0,4.0,-1.0,1.0,-3.0,3.0,-2.0,2.0,-2.0,2.0,2781.0
6406.0,9187.0,0.0,0.0,0.0,-2.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,-4.0,4.0,2781.0
6408.0,9186.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-5.0,5.0,2778.0
6407.0,9187.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,-1.0,1.0,2780.0
6408.0,9186.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,-2.0,2.0,2778.0
6407.0,9187.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-2.0,2.0,-1.0,1.0,2780.0
6407.0,9188.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,2781.0
6407.0,9188.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,2781.0
6408.0,9186.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,-2.0,2.0,-4.0,4.0,-3.0,3.0,2778.0
6407.0,9188.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,-1.0,1.0,2781.0
6407.0,9187.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-3.0,3.0,2780.0
6406.0,9187.0,0.0,-1.0,1.0,-2.0,2.0,-2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2781.0
6407.0,9187.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,2780.0
6407.0,9187.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,2780.0
6407.0,9189.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2782.0
6406.0,9188.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,2782.0
6407.0,9187.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,2780.0
6406.0,9186.0,0.0,-1.0,1.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-2.0,2.0,2780.0
6407.0,9186.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-4.0,4.0,2779.0
6407.0,9186.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,2779.0
6407.0,9187.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2780.0
