clog,sp1,sp2,sv,dp1,dp1a,dp1_10,dp1_10a,dp1_50,dp1_50a,dp2,dp2a,dp2_10,dp2_10a,dp2_50,dp2_50a,dp1p2
0,6424,9176,0,0,0,-3,3,-22,22,1,1,0,0,-9,9,2752
0,6423,9176,0,-1,1,-5,5,-21,21,0,0,-1,1,-9,9,2753
0,6423,9176,0,0,0,-3,3,-21,21,0,0,-1,1,-9,9,2753
0,6424,9174,0,1,1,-2,2,-20,20,-2,2,-3,3,-11,11,2750
0,6424,9175,0,0,0,-2,2,-19,19,1,1,-1,1,-11,11,2751
0,6423,9174,0,-1,1,-3,3,-21,21,-1,1,-2,2,-11,11,2751
0,6422,9174,0,-1,1,-3,3,-21,21,0,0,-2,2,-11,11,2752
0,6423,9173,0,1,1,-2,2,-18,18,-1,1,-3,3,-11,11,2750
0,6423,9173,0,0,0,-1,1,-18,18,0,0,-2,2,-12,12,2750
0,6420,9175,0,-3,3,-4,4,-21,21,2,2,-1,1,-10,10,2755
0,6422,9174,0,2,2,-1,1,-20,20,-1,1,-2,2,-10,10,2752
0,6422,9174,0,0,0,-1,1,-17,17,0,0,-2,2,-9,9,2752
0,6420,9174,0,-2,2,-4,4,-20,20,0,0,0,0,-8,8,2754
0,6420,9171,0,0,0,-4,4,-19,19,-3,3,-4,4,-12,12,2751
0,6420,9171,0,0,0,-3,3,-19,19,0,0,-3,3,-11,11,2751
0,6419,9173,0,-1,1,-3,3,-20,20,2,2,-1,1,-9,9,2754
0,6418,9173,0,-1,1,-5,5,-20,20,0,0,0,0,-9,9,2755
0,6418,9172,0,0,0,-5,5,-19,19,-1,1,-1,1,-9,9,2754
0,6418,9171,0,0,0,-2,2,-19,19,-1,1,-4,4,-10,10,2753
0,6418,9172,0,0,0,-4,4,-18,18,1,1,-2,2,-9,9,2754
0,6418,9172,0,0,0,-4,4,-17,17,0,0,-2,2,-9,9,2754
0,6419,9171,0,1,1,-1,1,-16,16,-1,1,-3,3,-10,10,2752
0,6417,9170,0,-2,2,-3,3,-17,17,-1,1,-1,1,-11,11,2753
0,6417,9173,0,0,0,-3,3,-18,18,3,3,2,2,-9,9,2756
0,6416,9171,0,-1,1,-3,3,-19,19,-2,2,-2,2,-9,9,2755
0,6415,9172,0,-1,1,-3,3,-19,19,1,1,-1,1,-6,6,2757
0,6415,9172,0,0,0,-3,3,-18,18,0,0,0,0,-8,8,2757
0,6416,9170,0,1,1,-2,2,-17,17,-2,2,-1,1,-10,10,2754
0,6415,9172,0,-1,1,-3,3,-18,18,2,2,0,0,-8,8,2757
0,6416,9172,0,1,1,-2,2,-15,15,0,0,0,0,-8,8,2756
0,6414,9171,0,-2,2,-5,5,-19,19,-1,1,0,0,-6,6,2757
0,6413,9170,0,-1,1,-4,4,-17,17,-1,1,0,0,-9,9,2757
0,6413,9170,0,0,0,-4,4,-17,17,0,0,-3,3,-8,8,2757
0,6413,9171,0,0,0,-3,3,-17,17,1,1,0,0,-7,7,2758
0,6413,9168,0,0,0,-2,2,-17,17,-3,3,-4,4,-10,10,2755
0,6413,9169,0,0,0,-2,2,-15,15,1,1,-3,3,-10,10,2756
0,6413,9168,0,0,0,-3,3,-17,17,-1,1,-2,2,-10,10,2755
0,6413,9169,0,0,0,-2,2,-16,16,1,1,-3,3,-9,9,2756
0,6413,9169,0,0,0,-3,3,-14,14,0,0,-3,3,-9,9,2756
0,6414,9170,0,1,1,0,0,-13,13,1,1,-1,1,-8,8,2756
0,6412,9170,0,-2,2,-1,1,-15,15,0,0,0,0,-6,6,2758
0,6411,9170,0,-1,1,-2,2,-17,17,0,0,0,0,-7,7,2759
0,6411,9168,0,0,0,-2,2,-15,15,-2,2,-3,3,-9,9,2757
0,6411,9168,0,0,0,-2,2,-15,15,0,0,0,0,-9,9,2757
0,6411,9168,0,0,0,-2,2,-15,15,0,0,-1,1,-8,8,2757
0,6411,9169,0,0,0,-2,2,-15,15,1,1,1,1,-7,7,2758
0,6412,9167,0,1,1,-1,1,-13,13,-2,2,-2,2,-9,9,2755
0,6410,9170,0,-2,2,-3,3,-15,15,3,3,1,1,-6,6,2760
0,6412,9169,0,2,2,-2,2,-12,12,-1,1,-1,1,-6,6,2757
0,6411,9167,0,-1,1,-1,1,-13,13,-2,2,-3,3,-9,9,2756
0,6411,9167,0,0,0,0,0,-12,12,0,0,-3,3,-9,9,2756
0,6408,9167,0,-3,3,-3,3,-15,15,0,0,-1,1,-9,9,2759
0,6410,9168,0,2,2,-1,1,-14,14,1,1,0,0,-6,6,2758
0,6410,9168,0,0,0,-1,1,-14,14,0,0,0,0,-7,7,2758
0,6410,9166,0,0,0,-1,1,-13,13,-2,2,-3,3,-8,8,2756
0,6408,9166,0,-2,2,-4,4,-14,14,0,0,-1,1,-8,8,2758
0,6408,9166,0,0,0,-2,2,-15,15,0,0,-4,4,-7,7,2758
0,6410,9167,0,2,2,-2,2,-13,13,1,1,-2,2,-6,6,2757
0,6408,9167,0,-2,2,-3,3,-12,12,0,0,0,0,-8,8,2759
0,6408,9168,0,0,0,-3,3,-14,14,1,1,1,1,-6,6,2760
0,6408,9167,0,0,0,0,0,-14,14,-1,1,0,0,-7,7,2759
0,6409,9166,0,1,1,-1,1,-11,11,-1,1,-2,2,-8,8,2757
0,6409,9166,0,0,0,-1,1,-11,11,0,0,-2,2,-5,5,2757
0,6407,9167,0,-2,2,-3,3,-13,13,1,1,1,1,-4,4,2760
0,6407,9167,0,0,0,-1,1,-12,12,0,0,1,1,-6,6,2760
0,6406,9167,0,-1,1,-2,2,-12,12,0,0,1,1,-6,6,2761
0,6408,9167,0,2,2,-2,2,-10,10,0,0,0,0,-5,5,2759
0,6408,9166,0,0,0,0,0,-10,10,-1,1,-1,1,-5,5,2758
0,6408,9166,0,0,0,0,0,-10,10,0,0,-2,2,-6,6,2758
0,6407,9165,0,-1,1,-1,1,-11,11,-1,1,-2,2,-7,7,2758
0,6406,9166,0,-1,1,-3,3,-13,13,1,1,0,0,-5,5,2760
0,6406,9166,0,0,0,-3,3,-11,11,0,0,0,0,-4,4,2760
0,6406,9165,0,0,0,-1,1,-11,11,-1,1,-2,2,-8,8,2759
0,6406,9164,0,0,0,-1,1,-10,10,-1,1,-3,3,-7,7,2758
0,6406,9164,0,0,0,0,0,-9,9,0,0,-3,3,-8,8,2758
0,6408,9166,0,2,2,0,0,-7,7,2,2,-1,1,-6,6,2758
0,6406,9165,0,-2,2,-2,2,-10,10,-1,1,-1,1,-5,5,2759
0,6406,9164,0,0,0,-2,2,-9,9,-1,1,-2,2,-8,8,2758
0,6404,9167,0,-2,2,-3,3,-12,12,3,3,2,2,-5,5,2763
0,6404,9166,0,0,0,-2,2,-10,10,-1,1,0,0,-5,5,2762
0,6404,9166,0,0,0,-2,2,-9,9,0,0,0,0,-4,4,2762
0,6405,9165,0,1,1,-1,1,-8,8,-1,1,0,0,-5,5,2760
0,6405,9165,0,0,0,-1,1,-8,8,0,0,1,1,-6,6,2760
0,6405,9165,0,0,0,-1,1,-8,8,0,0,1,1,-3,3,2760
0,6405,9164,0,0,0,-3,3,-8,8,-1,1,-2,2,-5,5,2759
0,6404,9164,0,-1,1,-2,2,-9,9,0,0,-1,1,-4,4,2760
0,6404,9164,0,0,0,-2,2,-9,9,0,0,0,0,-5,5,2760
0,6405,9164,0,1,1,1,1,-8,8,0,0,-3,3,-5,5,2759
0,6405,9163,0,0,0,1,1,-9,9,-1,1,-3,3,-7,7,2758
0,6404,9163,0,-1,1,0,0,-8,8,0,0,-3,3,-7,7,2759
0,6404,9163,0,0,0,-1,1,-7,7,0,0,-2,2,-7,7,2759
0,6404,9164,0,0,0,-1,1,-7,7,1,1,-1,1,-4,4,2760
0,6404,9164,0,0,0,-1,1,-7,7,0,0,-1,1,-4,4,2760
0,6404,9164,0,0,0,-1,1,-7,7,0,0,0,0,-4,4,2760
0,6403,9163,0,-1,1,-1,1,-8,8,-1,1,-1,1,-6,6,2760
0,6405,9162,0,2,2,1,1,-7,7,-1,1,-2,2,-5,5,2757
0,6404,9163,0,-1,1,-1,1,-6,6,1,1,-1,1,-7,7,2759
0,6402,9163,0,-2,2,-3,3,-10,10,0,0,0,0,-6,6,2761
0,6402,9163,0,0,0,-2,2,-9,9,0,0,0,0,-4,4,2761
0,6404,9163,0,2,2,0,0,-7,7,0,0,0,0,-4,4,2759
0,6405,9162,0,1,1,1,1,-3,3,-1,1,-2,2,-5,5,2757
0,6403,9162,0,-2,2,-1,1,-7,7,0,0,-2,2,-6,6,2759
0,6403,9164,0,0,0,-1,1,-7,7,2,2,0,0,-4,4,2761
0,6404,9164,0,1,1,1,1,-6,6,0,0,1,1,-2,2,2760
0,6404,9164,0,0,0,-1,1,-4,4,0,0,2,2,-2,2,2760
0,6403,9163,0,-1,1,-1,1,-5,5,-1,1,0,0,-3,3,2760
0,6403,9163,0,0,0,1,1,-7,7,0,0,0,0,-4,4,2760
0,6403,9163,0,0,0,1,1,-5,5,0,0,0,0,-4,4,2760
0,6403,9162,0,0,0,-1,1,-5,5,-1,1,-1,1,-6,6,2759
0,6404,9162,0,1,1,-1,1,-4,4,0,0,0,0,-5,5,2758
0,6404,9162,0,0,0,1,1,-5,5,0,0,0,0,-4,4,2758
0,6404,9162,0,0,0,1,1,-5,5,0,0,-2,2,-4,4,2758
0,6403,9163,0,-1,1,-1,1,-4,4,1,1,-1,1,-4,4,2760
0,6404,9161,0,1,1,0,0,-3,3,-2,2,-3,3,-6,6,2757
0,6403,9161,0,-1,1,0,0,-3,3,0,0,-2,2,-6,6,2758
0,6403,9162,0,0,0,0,0,-5,5,1,1,-1,1,-5,5,2759
0,6403,9162,0,0,0,0,0,-5,5,0,0,-1,1,-4,4,2759
0,6402,9162,0,-1,1,-1,1,-6,6,0,0,0,0,-4,4,2760
0,6404,9163,0,2,2,0,0,-3,3,1,1,1,1,-2,2,2759
0,6404,9162,0,0,0,0,0,-2,2,-1,1,0,0,-4,4,2758
0,6405,9160,0,1,1,1,1,-1,1,-2,2,-2,2,-6,6,2755
0,6403,9161,0,-2,2,0,0,-3,3,1,1,-2,2,-4,4,2758
0,6403,9161,0,0,0,-1,1,-3,3,0,0,0,0,-3,3,2758
0,6403,9162,0,0,0,0,0,-3,3,1,1,1,1,-2,2,2759
0,6402,9162,0,-1,1,-1,1,-6,6,0,0,0,0,-4,4,2760
0,6402,9161,0,0,0,-1,1,-4,4,-1,1,-1,1,-4,4,2759
0,6403,9160,0,1,1,1,1,-3,3,-1,1,-2,2,-4,4,2757
0,6402,9161,0,-1,1,-2,2,-2,2,1,1,-2,2,-6,6,2759
0,6402,9161,0,0,0,-2,2,-2,2,0,0,-1,1,-5,5,2759
0,6402,9162,0,0,0,-3,3,-2,2,1,1,2,2,-4,4,2760
0,6401,9160,0,-1,1,-2,2,-4,4,-2,2,-1,1,-5,5,2759
0,6401,9160,0,0,0,-2,2,-4,4,0,0,-1,1,-5,5,2759
0,6401,9158,0,0,0,-2,2,-4,4,-2,2,-4,4,-7,7,2757
0,6402,9161,0,1,1,0,0,-3,3,3,3,-1,1,-3,3,2759
0,6402,9161,0,0,0,0,0,-2,2,0,0,0,0,-3,3,2759
0,6401,9162,0,-1,1,-2,2,-3,3,1,1,2,2,-2,2,2761
0,6401,9161,0,0,0,-1,1,-4,4,-1,1,0,0,-3,3,2760
0,6403,9159,0,2,2,1,1,-2,2,-2,2,-2,2,-4,4,2756
0,6401,9160,0,-2,2,-1,1,-3,3,1,1,-2,2,-3,3,2759
0,6402,9160,0,1,1,1,1,-2,2,0,0,0,0,-3,3,2758
0,6402,9160,0,0,0,1,1,-2,2,0,0,0,0,-4,4,2758
0,6401,9160,0,-1,1,0,0,-3,3,0,0,2,2,-4,4,2759
0,6402,9160,0,1,1,0,0,-2,2,0,0,-1,1,-4,4,2758
0,6402,9159,0,0,0,0,0,-1,1,-1,1,-2,2,-4,4,2757
0,6402,9160,0,0,0,1,1,-3,3,1,1,-2,2,-2,2,2758
0,6402,9161,0,0,0,1,1,-2,2,1,1,0,0,-2,2,2759
0,6402,9161,0,0,0,-1,1,0,0,0,0,2,2,-2,2,2759
0,6401,9161,0,-1,1,0,0,-1,1,0,0,1,1,-2,2,2760
0,6401,9160,0,0,0,-1,1,-3,3,-1,1,0,0,-3,3,2759
0,6401,9160,0,0,0,-1,1,-4,4,0,0,0,0,-2,2,2759
0,6401,9161,0,0,0,0,0,-2,2,1,1,1,1,-1,1,2760
0,6400,9160,0,-1,1,-2,2,-3,3,-1,1,0,0,-4,4,2760
0,6400,9160,0,0,0,-2,2,-4,4,0,0,1,1,-4,4,2760
0,6401,9160,0,1,1,-1,1,-3,3,0,0,0,0,-4,4,2759
0,6401,9160,0,0,0,-1,1,-2,2,0,0,-1,1,-3,3,2759
0,6400,9159,0,-1,1,-2,2,-3,3,-1,1,-2,2,-4,4,2759
0,6401,9159,0,1,1,0,0,-2,2,0,0,-2,2,-4,4,2758
0,6400,9159,0,-1,1,-1,1,-3,3,0,0,-1,1,-3,3,2759
0,6400,9159,0,0,0,-1,1,-4,4,0,0,-1,1,-3,3,2759
0,6398,9160,0,-2,2,-3,3,-6,6,1,1,-1,1,-2,2,2762
0,6401,9159,0,3,3,1,1,-3,3,-1,1,-1,1,-3,3,2758
0,6401,9159,0,0,0,1,1,-2,2,0,0,-1,1,-4,4,2758
0,6400,9159,0,-1,1,-1,1,-4,4,0,0,-1,1,-2,2,2759
0,6398,9159,0,-2,2,-3,3,-5,5,0,0,-1,1,-2,2,2761
0,6398,9159,0,0,0,-2,2,-5,5,0,0,0,0,-3,3,2761
0,6401,9161,0,3,3,0,0,-2,2,2,2,2,2,-1,1,2760
0,6400,9161,0,-1,1,0,0,-2,2,0,0,2,2,-1,1,2761
0,6400,9159,0,0,0,0,0,-4,4,-2,2,0,0,-4,4,2759
0,6401,9159,0,1,1,3,3,-3,3,0,0,-1,1,-3,3,2758
0,6401,9158,0,0,0,0,0,-4,4,-1,1,-1,1,-2,2,2757
0,6401,9158,0,0,0,0,0,-2,2,0,0,-1,1,-3,3,2757
0,6401,9159,0,0,0,1,1,-2,2,1,1,0,0,-2,2,2758
0,6401,9158,0,0,0,3,3,-2,2,-1,1,-1,1,-4,4,2757
0,6399,9158,0,-2,2,1,1,-3,3,0,0,-1,1,-4,4,2759
0,6398,9159,0,-1,1,-3,3,-4,4,1,1,-2,2,-2,2,2761
0,6398,9159,0,0,0,-2,2,-5,5,0,0,-2,2,-1,1,2761
0,6398,9159,0,0,0,-2,2,-4,4,0,0,0,0,-2,2,2761
0,6400,9158,0,2,2,-1,1,-2,2,-1,1,-1,1,-3,3,2758
0,6398,9159,0,-2,2,-3,3,-4,4,1,1,1,1,-3,3,2761
0,6398,9160,0,0,0,-3,3,-3,3,1,1,2,2,0,0,2762
0,6398,9159,0,0,0,-3,3,-3,3,-1,1,0,0,-1,1,2761
0,6400,9159,0,2,2,-1,1,-1,1,0,0,1,1,1,1,2759
0,6400,9159,0,0,0,1,1,-2,2,0,0,1,1,-2,2,2759
0,6401,9158,0,1,1,3,3,-1,1,-1,1,-1,1,-3,3,2757
0,6400,9158,0,-1,1,2,2,-1,1,0,0,-1,1,-4,4,2758
0,6401,9159,0,1,1,3,3,0,0,1,1,0,0,-2,2,2758
0,6399,9158,0,-2,2,-1,1,-4,4,-1,1,0,0,-1,1,2759
0,6401,9157,0,2,2,3,3,0,0,-1,1,-2,2,-3,3,2756
0,6401,9157,0,0,0,3,3,-1,1,0,0,-3,3,-3,3,2756
0,6400,9157,0,-1,1,2,2,-2,2,0,0,-2,2,-3,3,2757
0,6399,9158,0,-1,1,-1,1,-2,2,1,1,-1,1,-2,2,2759
0,6400,9157,0,1,1,0,0,-2,2,-1,1,-2,2,-3,3,2757
0,6398,9158,0,-2,2,-3,3,-4,4,1,1,0,0,-1,1,2760
0,6398,9158,0,0,0,-2,2,-4,4,0,0,0,0,-2,2,2760
0,6398,9158,0,0,0,-3,3,-4,4,0,0,-1,1,-3,3,2760
0,6400,9157,0,2,2,1,1,-2,2,-1,1,-1,1,-4,4,2757
0,6398,9157,0,-2,2,-3,3,-3,3,0,0,0,0,-4,4,2759
0,6398,9157,0,0,0,-3,3,-3,3,0,0,0,0,-3,3,2759
0,6398,9157,0,0,0,-2,2,-3,3,0,0,0,0,-3,3,2759
0,6398,9157,0,0,0,-1,1,-3,3,0,0,-1,1,-4,4,2759
0,6398,9157,0,0,0,-2,2,-2,2,0,0,0,0,-3,3,2759
0,6399,9157,0,1,1,1,1,-1,1,0,0,-1,1,-3,3,2758
0,6398,9158,0,-1,1,0,0,-3,3,1,1,0,0,-2,2,2760
0,6398,9156,0,0,0,0,0,-3,3,-2,2,-2,2,-4,4,2758
0,6398,9156,0,0,0,-2,2,-2,2,0,0,-1,1,-3,3,2758
0,6397,9156,0,-1,1,-1,1,-4,4,0,0,-1,1,-3,3,2759
0,6397,9156,0,0,0,-1,1,-3,3,0,0,-1,1,-3,3,2759
0,6398,9156,0,1,1,0,0,-2,2,0,0,-1,1,-3,3,2758
0,6397,9158,0,-1,1,-1,1,-1,1,2,2,1,1,-2,2,2761
0,6399,9157,0,2,2,1,1,-2,2,-1,1,0,0,-2,2,2758
0,6398,9157,0,-1,1,-1,1,-3,3,0,0,0,0,-2,2,2759
0,6397,9157,0,-1,1,-1,1,-3,3,0,0,-1,1,-2,2,2760
0,6397,9157,0,0,0,-1,1,-1,1,0,0,1,1,-2,2,2760
0,6398,9156,0,1,1,0,0,0,0,-1,1,0,0,-3,3,2758
0,6397,9158,0,-1,1,0,0,-4,4,2,2,2,2,-3,3,2761
0,6397,9158,0,0,0,0,0,-3,3,0,0,2,2,-3,3,2761
0,6398,9158,0,1,1,0,0,-2,2,0,0,2,2,-1,1,2760
0,6398,9156,0,0,0,1,1,-3,3,-2,2,-2,2,-3,3,2758
0,6398,9156,0,0,0,-1,1,-3,3,0,0,-1,1,-2,2,2758
0,6397,9156,0,-1,1,-1,1,-4,4,0,0,-1,1,-2,2,2759
0,6397,9155,0,0,0,0,0,-4,4,-1,1,-2,2,-4,4,2758
0,6398,9155,0,1,1,1,1,-3,3,0,0,-2,2,-3,3,2757
0,6397,9156,0,-1,1,-1,1,-2,2,1,1,0,0,-2,2,2759
0,6398,9157,0,1,1,1,1,0,0,1,1,-1,1,-2,2,2759
0,6398,9157,0,0,0,1,1,0,0,0,0,-1,1,-2,2,2759
0,6398,9156,0,0,0,0,0,0,0,-1,1,-2,2,-3,3,2758
0,6396,9156,0,-2,2,-2,2,-4,4,0,0,0,0,-2,2,2760
0,6398,9156,0,2,2,0,0,0,0,0,0,0,0,-3,3,2758
0,6397,9156,0,-1,1,0,0,-1,1,0,0,0,0,-4,4,2759
0,6397,9156,0,0,0,0,0,-1,1,0,0,1,1,-3,3,2759
0,6397,9156,0,0,0,-1,1,-3,3,0,0,1,1,-3,3,2759
0,6398,9157,0,1,1,1,1,-2,2,1,1,1,1,-2,2,2759
0,6397,9155,0,-1,1,-1,1,-4,4,-2,2,-2,2,-3,3,2758
0,6397,9156,0,0,0,-1,1,-3,3,1,1,-1,1,-2,2,2759
0,6398,9157,0,1,1,0,0,-3,3,1,1,1,1,-2,2,2759
0,6396,9155,0,-2,2,0,0,-3,3,-2,2,-1,1,-3,3,2759
0,6396,9155,0,0,0,-2,2,-5,5,0,0,-1,1,-2,2,2759
0,6396,9156,0,0,0,-1,1,-5,5,1,1,0,0,-1,1,2760
0,6397,9156,0,1,1,0,0,-3,3,0,0,0,0,-1,1,2759
0,6396,9155,0,-1,1,-1,1,-3,3,-1,1,-1,1,-3,3,2759
0,6395,9155,0,-1,1,-3,3,-5,5,0,0,-2,2,-2,2,2760
0,6395,9156,0,0,0,-2,2,-3,3,1,1,1,1,-2,2,2761
0,6395,9156,0,0,0,-2,2,-3,3,0,0,0,0,-2,2,2761
0,6396,9155,0,1,1,-2,2,-2,2,-1,1,-2,2,-3,3,2759
0,6395,9155,0,-1,1,-1,1,-5,5,0,0,0,0,-2,2,2760
0,6395,9156,0,0,0,-1,1,-3,3,1,1,1,1,-1,1,2761
0,6395,9155,0,0,0,-1,1,-3,3,-1,1,-1,1,-2,2,2760
0,6397,9155,0,2,2,0,0,-1,1,0,0,-1,1,-2,2,2758
0,6397,9155,0,0,0,1,1,-1,1,0,0,0,0,-2,2,2758
0,6395,9155,0,-2,2,0,0,-3,3,0,0,0,0,-2,2,2760
0,6395,9156,0,0,0,0,0,-4,4,1,1,0,0,-1,1,2761
0,6397,9156,0,2,2,2,2,-1,1,0,0,0,0,-2,2,2759
0,6396,9156,0,-1,1,0,0,-2,2,0,0,1,1,0,0,2760
0,6395,9154,0,-1,1,0,0,-3,3,-2,2,-1,1,-2,2,2759
0,6395,9154,0,0,0,0,0,-2,2,0,0,-2,2,-2,2,2759
0,6395,9155,0,0,0,0,0,-2,2,1,1,0,0,-1,1,2760
0,6396,9156,0,1,1,-1,1,-2,2,1,1,1,1,0,0,2760
0,6396,9155,0,0,0,-1,1,-1,1,-1,1,0,0,-3,3,2759
0,6396,9157,0,0,0,1,1,-3,3,2,2,2,2,0,0,2761
0,6395,9153,0,-1,1,0,0,-3,3,-4,4,-3,3,-4,4,2758
0,6395,9153,0,0,0,-2,2,-2,2,0,0,-3,3,-4,4,2758
0,6394,9155,0,-1,1,-2,2,-3,3,2,2,-1,1,-2,2,2761
0,6395,9154,0,1,1,0,0,-3,3,-1,1,0,0,-2,2,2759
0,6395,9155,0,0,0,0,0,-2,2,1,1,1,1,-3,3,2760
0,6395,9154,0,0,0,0,0,-2,2,-1,1,-1,1,-4,4,2759
0,6395,9155,0,0,0,-1,1,-3,3,1,1,-1,1,-3,3,2760
0,6395,9155,0,0,0,-1,1,-3,3,0,0,0,0,-1,1,2760
0,6395,9155,0,0,0,-1,1,-3,3,0,0,-2,2,-1,1,2760
0,6395,9154,0,0,0,0,0,-2,2,-1,1,1,1,-2,2,2759
0,6396,9155,0,1,1,1,1,-1,1,1,1,2,2,0,0,2759
0,6395,9154,0,-1,1,1,1,-3,3,-1,1,-1,1,-1,1,2759
0,6395,9154,0,0,0,0,0,-2,2,0,0,0,0,-2,2,2759
0,6395,9154,0,0,0,0,0,-3,3,0,0,-1,1,-3,3,2759
0,6395,9155,0,0,0,0,0,-3,3,1,1,1,1,-2,2,2760
0,6394,9156,0,-1,1,-1,1,-4,4,1,1,1,1,0,0,2762
0,6395,9154,0,1,1,0,0,-1,1,-2,2,-1,1,-2,2,2759
0,6396,9155,0,1,1,1,1,-2,2,1,1,0,0,-1,1,2759
0,6394,9154,0,-2,2,-1,1,-3,3,-1,1,0,0,-2,2,2760
0,6394,9154,0,0,0,-2,2,-3,3,0,0,-1,1,-2,2,2760
0,6394,9154,0,0,0,-1,1,-3,3,0,0,0,0,-2,2,2760
0,6395,9153,0,1,1,0,0,-3,3,-1,1,-1,1,-4,4,2758
0,6394,9154,0,-1,1,-1,1,-3,3,1,1,0,0,-1,1,2760
0,6395,9154,0,1,1,0,0,-2,2,0,0,-1,1,-2,2,2759
0,6394,9154,0,-1,1,0,0,-4,4,0,0,-2,2,-3,3,2760
0,6394,9154,0,0,0,-1,1,-2,2,0,0,0,0,-1,1,2760
0,6396,9154,0,2,2,0,0,0,0,0,0,-1,1,-1,1,2758
0,6395,9154,0,-1,1,1,1,-1,1,0,0,0,0,-2,2,2759
0,6393,9155,0,-2,2,-1,1,-4,4,1,1,1,1,-1,1,2762
0,6394,9154,0,1,1,0,0,-2,2,-1,1,0,0,-1,1,2760
0,6394,9154,0,0,0,-1,1,-1,1,0,0,1,1,-1,1,2760
0,6394,9154,0,0,0,0,0,-1,1,0,0,0,0,-2,2,2760
0,6394,9155,0,0,0,-1,1,-1,1,1,1,1,1,-1,1,2761
0,6393,9153,0,-1,1,-1,1,-3,3,-2,2,-1,1,-2,2,2760
0,6393,9154,0,0,0,-1,1,-2,2,1,1,0,0,-1,1,2761
0,6394,9155,0,1,1,-2,2,-1,1,1,1,1,1,-1,1,2761
0,6394,9154,0,0,0,-1,1,-1,1,-1,1,0,0,-1,1,2760
0,6394,9154,0,0,0,1,1,-3,3,0,0,-1,1,-1,1,2760
0,6396,9154,0,2,2,2,2,-1,1,0,0,0,0,-1,1,2758
0,6394,9155,0,-2,2,0,0,-1,1,1,1,1,1,0,0,2761
0,6394,9154,0,0,0,0,0,-1,1,-1,1,0,0,-2,2,2760
0,6395,9155,0,1,1,1,1,-2,2,1,1,0,0,-1,1,2760
0,6394,9153,0,-1,1,1,1,-2,2,-2,2,0,0,-3,3,2759
0,6394,9153,0,0,0,1,1,-1,1,0,0,-1,1,-1,1,2759
0,6393,9153,0,-1,1,-1,1,-2,2,0,0,-2,2,-1,1,2760
0,6394,9155,0,1,1,0,0,-1,1,2,2,1,1,0,0,2761
0,6393,9155,0,-1,1,-1,1,-3,3,0,0,1,1,-1,1,2762
0,6393,9153,0,0,0,-3,3,-3,3,-2,2,-1,1,-2,2,2760
0,6394,9154,0,1,1,0,0,-2,2,1,1,-1,1,-3,3,2760
0,6394,9154,0,0,0,0,0,-1,1,0,0,0,0,1,1,2760
0,6394,9154,0,0,0,-1,1,-1,1,0,0,-1,1,1,1,2760
0,6393,9153,0,-1,1,-1,1,-1,1,-1,1,0,0,-2,2,2760
0,6393,9153,0,0,0,-1,1,-2,2,0,0,0,0,-1,1,2760
0,6395,9153,0,2,2,2,2,0,0,0,0,0,0,-2,2,2758
0,6394,9152,0,-1,1,0,0,-1,1,-1,1,-3,3,-2,2,2758
0,6394,9152,0,0,0,1,1,-1,1,0,0,-3,3,-3,3,2758
0,6394,9154,0,0,0,1,1,-1,1,2,2,1,1,-1,1,2760
0,6393,9154,0,-1,1,-1,1,-2,2,0,0,0,0,-1,1,2761
0,6392,9153,0,-1,1,-2,2,-3,3,-1,1,-1,1,-1,1,2761
0,6394,9153,0,2,2,0,0,-2,2,0,0,-1,1,-2,2,2759
0,6392,9153,0,-2,2,-1,1,-3,3,0,0,0,0,-1,1,2761
0,6392,9153,0,0,0,-1,1,-3,3,0,0,0,0,-1,1,2761
0,6393,9153,0,1,1,-2,2,-2,2,0,0,0,0,-1,1,2760
0,6394,9153,0,1,1,0,0,-1,1,0,0,1,1,-2,2,2759
0,6394,9153,0,0,0,0,0,0,0,0,0,1,1,-3,3,2759
0,6393,9154,0,-1,1,-1,1,-2,2,1,1,0,0,0,0,2761
0,6394,9152,0,1,1,1,1,-2,2,-2,2,-2,2,-3,3,2758
0,6394,9152,0,0,0,2,2,0,0,0,0,-1,1,-2,2,2758
0,6393,9152,0,-1,1,-1,1,-1,1,0,0,-1,1,-2,2,2759
0,6393,9154,0,0,0,1,1,-1,1,2,2,1,1,0,0,2761
0,6393,9154,0,0,0,1,1,-2,2,0,0,1,1,1,1,2761
0,6394,9152,0,1,1,1,1,0,0,-2,2,-1,1,-2,2,2758
0,6392,9153,0,-2,2,-2,2,-3,3,1,1,0,0,-1,1,2761
0,6392,9153,0,0,0,-2,2,-2,2,0,0,0,0,-1,1,2761
0,6393,9153,0,1,1,0,0,-1,1,0,0,-1,1,-1,1,2760
0,6392,9155,0,-1,1,-2,2,-4,4,2,2,3,3,1,1,2763
0,6392,9153,0,0,0,-2,2,-3,3,-2,2,1,1,-1,1,2761
0,6392,9151,0,0,0,-1,1,-1,1,-2,2,-1,1,-4,4,2759
0,6393,9153,0,1,1,0,0,-1,1,2,2,-1,1,-1,1,2760
0,6393,9153,0,0,0,0,0,-1,1,0,0,-1,1,-1,1,2760
0,6392,9153,0,-1,1,-2,2,-2,2,0,0,1,1,-1,1,2761
0,6392,9153,0,0,0,0,0,-2,2,0,0,0,0,-2,2,2761
0,6392,9152,0,0,0,0,0,-1,1,-1,1,-1,1,-1,1,2760
